type,condition1,trialNo,stim1,textColor,stimFormat,key,ITI,presTime,thisN,thisTrialN,thisRepN,press.keys,press.corr,press.rt,press.duration,stroop.thisRepN,stroop.thisTrialN,stroop.thisN,stroop.thisIndex,thisRow.t,notes,welcome.started,press_space.started,text_welcome.started,welcome.stopped,press_space.keys,press_space.rt,press_space.duration,trial.started,press.started,text_stroop.started,sound_1.started,dot.started,text_stroop.stopped,trial.stopped,stroop.press.keys,stroop.press.corr,stroop.press.rt,stroop.press.duration,time_fixation,fixation.started,dot_fixation.started,dot_fixation.stopped,fixation.stopped,sound_1.stopped,dot.stopped,thanks.started,thank_you.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
test,consistent,12,yellow,yellow,word,m,800,2000,141,23,2,m,1,0.6932989999913843,None,2,23,141,11,639.1670647000137,,,,,,,,,639.1612730000052,639.1670647000137,639.1670647000137,0.033136099998955615,639.343973400013,639.343973400013,639.8619222000125,m,1,0.6932989999913843,None,5.747142932908424,639.8623414000031,639.87717230001,645.6239584000141,645.5930360000057,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,9,red,blue,word,z,800,2000,142,24,2,z,1,0.8330049000069266,None,2,24,142,8,645.6239584000141,,,,,,,,,645.6190345000068,645.6239584000141,645.6239584000141,0.02581819999613799,645.808503600012,645.808503600012,646.4600435000029,z,1,0.8330049000069266,None,1.849605752254801,646.4604522000009,646.474855700013,648.3355938000022,648.3097444000014,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,55,green,yellow,word,z,800,2000,143,25,2,z,1,0.8927734000026248,None,2,25,143,54,648.3355938000022,,,,,,,,,648.3300303000142,648.3355938000022,648.3355938000022,0.02044769999338314,648.5243068000127,648.5243068000127,649.2423489000066,z,1,0.8927734000026248,None,1.3362660096869463,649.2427913000138,649.2575650000072,650.6130922000011,650.5744452000072,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,24,blue,green,word,z,800,2000,144,26,2,z,1,0.9276500999985728,None,2,26,144,23,650.6130922000011,,,,,,,,,650.6064913000009,650.6130922000011,650.6130922000011,0.032279599996400066,650.7902249000035,650.7902249000035,651.5579879000143,z,1,0.9276500999985728,None,4.759423683214949,651.5583736000117,651.573155200007,656.3331966000114,656.3065495000046,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,30,blue,red,word,z,800,2000,145,27,2,z,1,0.7422645000042394,None,2,27,145,29,656.3331966000114,,,,,,,,,656.3291911000124,656.3331966000114,656.3331966000114,0.022616299989749677,656.5213894000044,656.5213894000044,657.0896029000141,z,1,0.7422645000042394,None,5.185931982205795,657.0901867000066,657.1048071000114,662.311586900003,662.270459300009,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,57,yellow,yellow,word,m,800,2000,146,28,2,m,1,0.5921603000024334,None,2,28,146,56,662.311586900003,,,,,,,,,662.3056244000036,662.311586900003,662.311586900003,0.035221500002080575,662.4860612000048,662.4860612000048,662.9202102000127,m,1,0.5921603000024334,None,5.182475112073957,662.9206000000122,662.9362019000109,668.139287500002,668.1019782000076,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,33,yellow,green,word,z,800,2000,147,29,2,z,1,0.9496552999917185,None,2,29,147,32,668.139287500002,,,,,,,,,668.1327078000031,668.139287500002,668.139287500002,0.03075600000738632,668.3173348000128,668.3173348000128,669.1019102999999,z,1,0.9496552999917185,None,3.8846717362145666,669.1023118000012,669.1174800000008,673.0137594000116,672.9834979000007,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,7,green,green,word,m,800,2000,148,30,2,m,1,1.1076842999900691,None,2,30,148,6,673.0137594000116,,,,,,,,,673.0093053000019,673.0137594000116,673.0137594000116,0.025858399996650405,673.1991400000115,673.1991400000115,674.133359000014,m,1,1.1076842999900691,None,1.234887493687745,674.1338792000024,674.148818200003,675.3993758000142,675.3660516000091,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,16,red,green,word,z,800,2000,149,31,2,None,0,,,2,31,149,15,675.3993758000142,,,,,,,,,675.395173900004,675.3993758000142,675.3993758000142,0.02913059999991674,675.5650190000015,675.5650190000015,680.365369600011,None,0,,,4.4852719610239005,680.366001500006,680.3801476000081,684.8633500000142,684.8456408000056,3.4649659999995492,680.3801476000081,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,19,green,red,word,z,800,2000,150,32,2,z,1,1.179269700005534,None,2,32,150,18,684.8633500000142,,,,,,,,,684.8585713000066,684.8633500000142,684.8633500000142,0.012906300005852245,685.0449474000052,685.0449474000052,686.0458761000045,z,1,1.179269700005534,None,3.283861023821781,686.0462525000039,686.0613011000096,689.3520444000023,689.3274916000082,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,151,33,2,z,1,1.1179719000065234,None,2,33,151,38,689.3520444000023,,,,,,,,,689.3471299000084,689.3520444000023,689.3520444000023,0.019556800005375408,689.5267075000011,689.5267075000011,690.4781355000014,z,1,1.1179719000065234,None,3.4832622641507376,690.4784953000053,690.4935053000081,693.9820074000017,693.9594785000081,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,56,green,red,word,z,800,2000,152,34,2,z,1,0.9245679000014206,None,2,34,152,55,693.9820074000017,,,,,,,,,693.9780296000099,693.9820074000017,693.9820074000017,0.018568200001027435,694.175070000012,694.175070000012,694.9097692000068,z,1,0.9245679000014206,None,3.4963322260667145,694.9101929000026,694.9247625000135,698.4228235000046,698.391317600006,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,43,green,green,word,m,800,2000,153,35,2,m,1,0.600473400001647,None,2,35,153,42,698.4228235000046,,,,,,,,,698.4184296000021,698.4228235000046,698.4228235000046,0.02718799999274779,698.5904063000053,698.5904063000053,699.0266359000088,m,1,0.600473400001647,None,1.5594330025913403,699.027015300002,699.0402602000104,700.6032811000041,700.5738210000127,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,154,36,2,z,1,0.9044305999996141,None,2,36,154,49,700.6032811000041,,,,,,,,,700.5983255000028,700.6032811000041,700.6032811000041,0.02460150000115391,700.7895810000045,700.7895810000045,701.5246306000045,z,1,0.9044305999996141,None,4.663102093797763,701.5252447000094,701.5396648000024,706.213353900006,706.1722057000006,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,51,red,red,word,m,800,2000,155,37,2,m,1,0.7437054999900283,None,2,37,155,50,706.213353900006,,,,,,,,,706.208844400011,706.213353900006,706.213353900006,0.03657470000325702,706.3876975000021,706.3876975000021,706.972351400007,m,1,0.7437054999900283,None,3.6487785748125123,706.972894800012,706.9875769000064,710.6546621000016,710.6204152999999,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,10,green,yellow,word,z,800,2000,156,38,2,z,1,1.6162296999973478,None,2,38,156,9,710.6546621000016,,,,,,,,,710.6498420000135,710.6546621000016,710.6546621000016,0.029579499998362735,710.8367440000002,710.8367440000002,712.2868973000004,z,1,1.6162296999973478,None,2.763321383676308,712.2872807000094,712.3023908000032,715.0703080000094,715.0361842000129,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,4,red,green,word,z,800,2000,157,39,2,z,1,1.1727457999950275,None,2,39,157,3,715.0703080000094,,,,,,,,,715.0633121000137,715.0703080000094,715.0703080000094,0.02729259998886846,715.2512245000107,715.2512245000107,716.2535808000102,z,1,1.1727457999950275,None,4.289751359634973,716.2542096000107,716.2676291000098,720.5689617000025,720.5338902000076,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,22,red,yellow,word,z,800,2000,158,40,2,z,1,0.9387675000034506,None,2,40,158,21,720.5689617000025,,,,,,,,,720.5648757000017,720.5689617000025,720.5689617000025,0.030986800004029647,720.7493957000115,720.7493957000115,721.5177333000029,z,1,0.9387675000034506,None,2.4647015079015007,721.5181093000137,721.5328681000101,724.0064581000042,723.9658477000048,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,41,green,green,word,m,800,2000,159,41,2,m,1,0.7216773999971338,None,2,41,159,40,724.0064581000042,,,,,,,,,724.0012321000104,724.0064581000042,724.0064581000042,0.03562049999891315,724.1650870000012,724.1650870000012,724.7335811000085,m,1,0.7216773999971338,None,3.618397482169396,724.734002000012,724.7481550000084,728.3756330000033,728.3476373000012,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,26,green,yellow,word,z,800,2000,160,42,2,z,1,1.4798260999959894,None,2,42,160,25,728.3756330000033,,,,,,,,,728.3701246000128,728.3756330000033,728.3756330000033,0.022561900012078695,728.5632864000072,728.5632864000072,729.864648200004,z,1,1.4798260999959894,None,3.7721271157082086,729.8652384000015,729.879608400006,733.6621912000119,733.6290241000097,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,27,green,red,word,z,800,2000,161,43,2,z,1,1.0535172000090824,None,2,43,161,26,733.6621912000119,,,,,,,,,733.6576482000091,733.6621912000119,733.6621912000119,0.028650899999774992,733.8283355000021,733.8283355000021,734.7295214000042,z,1,1.0535172000090824,None,2.9677722485994957,734.7299879000057,734.7445076000004,737.7352907000022,737.6943427000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,52,red,green,word,z,800,2000,162,44,2,z,1,1.2321055999927921,None,2,44,162,51,737.7352907000022,,,,,,,,,737.7300526000035,737.7352907000022,737.7352907000022,0.03582760000426788,737.8936008000019,737.8936008000019,738.977835800004,z,1,1.2321055999927921,None,4.709517841239234,738.97821690001,738.9932795000059,743.7101644000068,743.6759428000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,54,green,green,word,m,800,2000,163,45,2,m,1,0.9240742999973008,None,2,45,163,53,743.7101644000068,,,,,,,,,743.7051140000112,743.7101644000068,743.7101644000068,0.02909860000363551,743.8915233000007,743.8915233000007,744.6422801000008,m,1,0.9240742999973008,None,2.40221452621949,744.6426367000095,744.6576642,747.0748907000088,747.0414332000073,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,34,green,green,word,m,800,2000,164,46,2,m,1,0.6928826999937883,None,2,46,164,33,747.0748907000088,,,,,,,,,747.0708492000122,747.0748907000088,747.0748907000088,0.029449400011799298,747.2570584000059,747.2570584000059,747.7754366000008,m,1,0.6928826999937883,None,1.9907265960519314,747.7761334000097,747.7902561000083,749.7971050000051,749.7572386000102,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,6,red,yellow,word,z,800,2000,165,47,2,z,1,1.2042837999906624,None,2,47,165,5,749.7971050000051,,,,,,,,,749.7911274000071,749.7971050000051,749.7971050000051,0.03378539999539498,749.9728419000021,749.9728419000021,751.0068307000038,z,1,1.2042837999906624,None,3.2920670496823883,751.0072039000079,751.022595100003,754.3299271000142,754.2890318000136,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,2,yellow,green,word,z,800,2000,166,48,2,z,1,1.674629899993306,None,2,48,166,1,754.3299271000142,,,,,,,,,754.323495500008,754.3299271000142,754.3299271000142,0.034580499996081926,754.5047237000108,754.5047237000108,756.006830000013,z,1,1.674629899993306,None,5.594282760585387,756.0073948000063,756.0205749000015,761.6148399000085,761.5860026000009,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,8,black,yellow,word,z,800,2000,167,49,2,z,1,0.8878925000026356,None,2,49,167,7,761.6148399000085,,,,,,,,,761.6090326000121,761.6148399000085,761.6148399000085,0.023047099995892495,761.8018894000124,761.8018894000124,762.5203063000081,z,1,0.8878925000026356,None,2.2908983911208964,762.5209051000129,762.5362185000122,764.8366028000019,764.8015239000088,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,32,orange,green,word,z,800,2000,168,50,2,z,1,1.2427278999966802,None,2,50,168,31,764.8366028000019,,,,,,,,,764.8315581000061,764.8366028000019,764.8366028000019,0.02986419999797363,765.0175500000041,765.0175500000041,766.0858924000058,z,1,1.2427278999966802,None,3.094682087826989,766.0865480000066,766.1005176000035,769.2020377000008,769.1670045000064,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,47,blue,blue,word,m,800,2000,169,51,2,m,1,0.681871399996453,None,2,51,169,46,769.2020377000008,,,,,,,,,769.1970601000066,769.2020377000008,769.2020377000008,0.02988519999780692,769.3661182000069,769.3661182000069,769.9001822000137,m,1,0.681871399996453,None,3.5918500829703732,769.9005609000014,769.9158117000043,773.5168618000025,773.4820791000093,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,170,52,2,m,1,0.7671970999945188,None,2,52,170,45,773.5168618000025,,,,,,,,,773.5119502000016,773.5168618000025,773.5168618000025,0.029813999994075857,773.69800080001,773.69800080001,774.3005317000061,m,1,0.7671970999945188,None,3.759315762425275,774.3010085000133,774.3143234000017,778.070869800009,778.0474633000122,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,15,yellow,red,word,z,800,2000,171,53,2,z,1,0.8335322999919299,None,2,53,171,14,778.070869800009,,,,,,,,,778.0666656000103,778.070869800009,778.070869800009,0.019198299996787682,778.2630181000131,778.2630181000131,778.9147881000099,z,1,0.8335322999919299,None,2.008465327396716,778.9154079,778.9295344000129,780.9348624000122,780.9131443000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,58,yellow,red,word,z,800,2000,172,54,2,z,1,0.7365855999960331,None,2,54,172,57,780.9348624000122,,,,,,,,,780.9287820000027,780.9348624000122,780.9348624000122,0.015597300007357262,781.1287447000068,781.1287447000068,781.6801570000098,z,1,0.7365855999960331,None,3.3240880823625805,781.6805694000068,781.6954344000114,785.0216666000051,784.9950455000071,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,59,yellow,green,word,z,800,2000,173,55,2,z,1,0.6616356000013184,None,2,55,173,58,785.0216666000051,,,,,,,,,785.017763900003,785.0216666000051,785.0216666000051,0.0226632999983849,785.2105476000143,785.2105476000143,785.6957309000136,z,1,0.6616356000013184,None,2.6168092951830544,785.6964491000108,785.7103910000005,788.3517594000004,788.3102913000039,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,13,purple,red,word,z,800,2000,174,56,2,z,1,0.9866002000053413,None,2,56,174,12,788.3517594000004,,,,,,,,,788.3468386000022,788.3517594000004,788.3517594000004,0.03643829999782611,788.5261175000051,788.5261175000051,789.3443359000084,z,1,0.9866002000053413,None,3.3442365221556476,789.3449123000028,789.359783900014,792.7188918000029,792.6757689000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,175,57,2,m,1,1.0272450000047684,None,2,57,175,39,792.7188918000029,,,,,,,,,792.7139274000074,792.7188918000029,792.7188918000029,0.03808719999506138,792.8912365000142,792.8912365000142,793.7596735000116,m,1,1.0272450000047684,None,1.7079534568522443,793.7602897000033,793.7745480000012,795.5040843000024,795.4588194000098,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,37,red,green,word,z,800,2000,176,58,2,z,1,0.6245399999897927,None,2,58,176,36,795.5040843000024,,,,,,,,,795.4982702000125,795.5040843000024,795.5040843000024,0.03927110000222456,795.6738412000122,795.6738412000122,796.1419550999999,z,1,0.6245399999897927,None,5.013732316376968,796.1423147000023,796.1568442000134,801.1816129000072,801.1556811000046,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,46,yellow,yellow,word,m,800,2000,177,0,3,m,1,0.6204303999984404,None,3,0,177,45,801.1816129000072,,,,,,,,,801.1765227000142,801.1816129000072,801.1816129000072,0.020828299995628186,801.3717434999999,801.3717434999999,801.8060028000036,m,1,0.6204303999984404,None,2.2874341744028266,801.8063803000114,801.8216979000135,804.1159012000135,804.0882361000113,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,32,orange,green,word,z,800,2000,178,1,3,z,1,0.6617943000019295,None,3,1,178,31,804.1159012000135,,,,,,,,,804.1107883000077,804.1159012000135,804.1159012000135,0.022628899998380803,804.2876395000058,804.2876395000058,804.7883827000041,z,1,0.6617943000019295,None,5.131110459555964,804.7887455000018,804.8041109000042,809.9319750000141,809.9031010000035,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,49,yellow,yellow,word,m,800,2000,179,2,3,m,1,0.6897278000105871,None,3,2,179,48,809.9319750000141,,,,,,,,,809.9267896000092,809.9319750000141,809.9319750000141,0.023739399999612942,810.1187335000141,810.1187335000141,810.636585900007,m,1,0.6897278000105871,None,4.532123148262055,810.637014500011,810.652107700007,815.2033859000076,815.1677192000061,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,42,green,yellow,word,z,800,2000,180,3,3,z,1,0.7097522000112804,None,3,3,180,41,815.2033859000076,,,,,,,,,815.1976644000097,815.2033859000076,815.2033859000076,0.02994829999806825,815.3669957000093,815.3669957000093,815.9188676000049,z,1,0.7097522000112804,None,1.7120747120899373,815.9194033000094,815.9334129000054,817.653417700014,817.6174115000031,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,17,yellow,green,word,z,800,2000,181,4,3,z,1,1.0365595999901416,None,3,4,181,16,817.653417700014,,,,,,,,,817.647058100003,817.653417700014,817.653417700014,0.029621099994983524,817.832590200007,817.832590200007,818.7022292000038,z,1,1.0365595999901416,None,1.0804574457292506,818.7029491000139,818.7157920000027,819.8298383000074,819.7829846000095,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,24,blue,green,word,z,800,2000,182,5,3,z,1,0.7074524999916321,None,3,5,182,23,819.8298383000074,,,,,,,,,819.8237377000041,819.8298383000074,819.8298383000074,0.04069549999258015,819.9985616000049,819.9985616000049,820.5506808000064,z,1,0.7074524999916321,None,4.722288121287978,820.5512798000127,820.565336300002,825.2968331000011,825.2644375000091,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,53,red,yellow,word,z,800,2000,183,6,3,z,1,1.254606500006048,None,3,6,183,52,825.2968331000011,,,,,,,,,825.2908271000051,825.2968331000011,825.2968331000011,0.02636079999501817,825.4803207000077,825.4803207000077,826.5650330000062,z,1,1.254606500006048,None,4.050521683331779,826.5656203000108,826.5795615000097,830.6514704000001,830.6126925999997,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,28,yellow,yellow,word,m,800,2000,184,7,3,m,1,0.6210160999908112,None,3,7,184,27,830.6514704000001,,,,,,,,,830.6465405000054,830.6514704000001,830.6514704000001,0.03378379999776371,830.8282808000076,830.8282808000076,831.279972400007,m,1,0.6210160999908112,None,2.149270891742167,831.280565500012,831.2947082000028,833.4556634000037,833.428178800008,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,31,yellow,red,word,z,800,2000,185,8,3,z,1,0.7121230000047944,None,3,8,185,30,833.4556634000037,,,,,,,,,833.4517126000137,833.4556634000037,833.4556634000037,0.023562599992146716,833.6440538000024,833.6440538000024,834.1784177000081,z,1,0.7121230000047944,None,5.610471598374915,834.178797200002,834.1943850000098,839.818307700014,839.7763609000103,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,47,blue,blue,word,m,800,2000,186,9,3,m,1,0.6546094000077574,None,3,9,186,46,839.818307700014,,,,,,,,,839.8123007000104,839.818307700014,839.818307700014,0.035857900002156384,839.9917765000137,839.9917765000137,840.4759852000134,m,1,0.6546094000077574,None,4.978390074085736,840.4763643000042,840.4920208000112,845.477149600003,845.44132730001,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,37,red,green,word,z,800,2000,187,10,3,z,1,0.728528899999219,None,3,10,187,36,845.477149600003,,,,,,,,,845.4710580000101,845.477149600003,845.477149600003,0.029868700003135018,845.6577684000076,845.6577684000076,846.2088027000136,z,1,0.728528899999219,None,5.428057048308767,846.209428800008,846.2229068000015,851.6563741000136,851.6217066000099,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,50,yellow,green,word,z,800,2000,188,11,3,z,1,0.7926559000043198,None,3,11,188,49,851.6563741000136,,,,,,,,,851.6519680000056,851.6563741000136,851.6563741000136,0.030230899996240623,851.8210565000045,851.8210565000045,852.4555806000135,z,1,0.7926559000043198,None,1.4407417367628097,852.4562207000126,852.4712669,853.9258435000083,853.8878763000102,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,39,red,yellow,word,z,800,2000,189,12,3,z,1,0.872236300012446,None,3,12,189,38,853.9258435000083,,,,,,,,,853.9212990000087,853.9258435000083,853.9258435000083,0.03337789999204688,854.0869194000115,854.0869194000115,854.8051840000116,z,1,0.872236300012446,None,4.780278838943076,854.8056509000016,854.8200206000038,859.6146507000085,859.5690622000111,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,40,yellow,yellow,word,m,800,2000,190,13,3,m,1,0.7106547000003047,None,3,13,190,39,859.6146507000085,,,,,,,,,859.6065326000098,859.6146507000085,859.6146507000085,0.03846920000796672,859.7849726000131,859.7849726000131,860.3361836000113,m,1,0.7106547000003047,None,5.093948030571212,860.3365775000129,860.3518556000054,865.4542305000068,865.4172292000003,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,consistent,12,yellow,yellow,word,m,800,2000,191,14,3,m,1,1.269521199996234,None,3,14,191,11,865.4542305000068,,,,,,,,,865.4487227000063,865.4542305000068,865.4542305000068,0.03134940000018105,865.6331725000055,865.6331725000055,866.7352627000073,m,1,1.269521199996234,None,4.553912787110638,866.7356484000047,866.7496603000036,871.3155971000087,871.2819411000091,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,48,yellow,red,word,z,800,2000,192,15,3,z,1,0.968412400005036,None,3,15,192,47,871.3155971000087,,,,,,,,,871.3106572000106,871.3155971000087,871.3155971000087,0.028676899994025007,871.497683300011,871.497683300011,872.2998648000066,z,1,0.968412400005036,None,4.856444843625725,872.3004693000112,872.3139726000081,877.1834157000121,877.1467090000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
test,inconsistent,20,red,green,word,z,800,2000,193,16,3,z,1,0.6643958999920869,None,3,16,193,19,877.1834157000121,,,,,,,,,877.1773482999997,877.1834157000121,877.1834157000121,0.0306715000042459,877.3623556000093,877.3623556000093,877.864281400005,z,1,0.6643958999920869,None,5.901217039809399,877.8648836000066,877.8789907000028,883.8018538000033,883.7610165000078,,,,,12344,001,2025-03-14_16h33.19.665,pleaseworkstroopcontrol,2024.2.4,59.917984262928364,2025-03-14 16h33.38.145923 -0700,
